bodywork_type,brand,city,color,doors,fuel_type,kilometers,model,motor,price,state,transmission,year
Sedán,Kia,Barrios Unidos,Azul,4,Gasolina,118301,Rio,1.4,38400000,Bogotá D.C.,Automática,2013
Pick-Up,Chevrolet,Rafael Uribe Uribe,Blanco,4,Diésel,132000,LUV,3.0,74500000,Bogotá D.C.,Mecánica,2013
Pick-Up,Chevrolet,Fontibón,Blanco,4,Diésel,128000,LUV,3.0,73800000,Bogotá D.C.,Mecánica,2013
,Audi,Medellín,,5,Diésel,110000,Q7,,93000000,Antioquia,Automática,2013
Camioneta,BMW,Usaquén,Gris,5,Gasolina,70211,X5,3.0,85000000,Bogotá D.C.,Automática,2013
Camioneta,Toyota,Usaquén,Verde,5,Gasolina,106000,Fj Cruiser,4.0,148000000,Bogotá D.C.,Automática,2013
Sedán,Ford,Engativa,Negro,4,Gasolina,56000,Fiesta,1.6,37500000,Bogotá D.C.,Automática,2013
Hatchback,Kia,Medellín,Gris,5,Gasolina,89500,Picanto,1.2,35300000,Antioquia,Automática,2013
Sedán,Renault,Tunjuelito,Rojo,5,Gasolina,90150,Logan,1.4,26900000,Bogotá D.C.,Mecánica,2013
Sedán,Mazda,Barranquilla,Gris,4,Gasolina,57500,2,1.5,35990000,Atlántico,Mecánica,2013
Hatchback,Nissan,Engativa,Plateado,5,Gasolina,69000,March,1.6,30900000,Bogotá D.C.,Mecánica,2013
Camioneta,Toyota,Bucaramanga,Gris,5,Diésel,102000,Land Cruiser,4.5,249900000,Santander,Mecánica,2013
Sedán,Nissan,Suba,,4,Gasolina,94638,Versa,1.6,37800000,Bogotá D.C.,Mecánica,2013
Hatchback,Kia,Barrios Unidos,Azul,5,Gasolina,92000,Rio,1.4,36900000,Bogotá D.C.,Mecánica,2013
Sedán,Volkswagen,Suba,Rojo,4,Gasolina,80860,Jetta,1.8,52500000,Bogotá D.C.,Automática,2013
Sedán,Ford,Usaquén,,4,Gasolina,70000,Focus,2.0,41000000,Bogotá D.C.,Mecánica,2013
Camioneta,Toyota,Suba,Gris,5,Gasolina,119648,Fortuner,,96800000,Bogotá D.C.,Automática,2013
Sedán,BMW,Cali,Gris,5,Gasolina,54000,Serie 3,2.0,68000000,Valle Del Cauca,Automática,2013
Convertible,BMW,Neiva,Blanco,2,Gasolina,67654,Serie 1,3.0,92000000,Huila,Automática,2013
Coupé,Ford,Usaquén,Gris,2,Gasolina,30500,Mustang,5.0,110000000,Bogotá D.C.,Automática,2013
SUV,Ssangyong Korando,Medellín,Plateado,5,Diésel,117000,Korando,,38000000,Antioquia,Automática,2013
Hatchback,Mazda,Villavicencio,Plateado,4,Gasolina,137600,2013,,35990000,Meta,Automática,2013
Sedán,Toyota,Suba,Blanco,5,Gasolina,98639,Corolla,1798,46500000,Bogotá D.C.,Mecánica,2013
Sedán,Nissan,Neiva,Azul,4,Gasolina,119105,Versa,1.6,32400000,Huila,Mecánica,2013
,Chevrolet,Neiva,Blanco,4,Diésel,267852,D-Max,,70000000,Huila,Mecánica,2013
,Mitsubishi,Cali,Gris,5,Diésel,121600,Sportero,,81900000,Valle Del Cauca,Mecánica,2013
Pick-Up,Nissan,Pasto,Blanco,4,Diésel,155000,Frontier,2.5,65000000,Nariño,Mecánica,2013
Pick-Up,Great Wall,Zipaquirá,Gris,4,Gasolina,120000,Wingle 5,2.4,47900000,Cundinamarca,Mecánica,2013
,Fiat,Piedecuesta,Blanco,3,Gasolina,99932,500,1400,37000000,Santander,Mecánica,2013
Camioneta,Toyota,Cali,Blanco,5,Gasolina,61600,Land Cruiser,4.0,169000000,Valle Del Cauca,Automática,2013
,Toyota,Cúcuta,Blanco,4,Diésel,88340,Hilux,2.5,92500000,Norte De Santander,Mecánica,2013
Pick-Up,Ford,Tunja,Negro,4,Diésel,118100,Ranger,3.2,85000000,Boyaca,Mecánica,2013
,BMW,Bucaramanga,Marrón,4,Gasolina,79000,X3,2000,79900000,Santander,Automática,2013
,Hyundai,Cali,Blanco,5,Gasolina,115600,Accent,1400,35000000,Valle Del Cauca,Mecánica,2013
,Hyundai,Tunja,Gris,4,Gasolina,57600,Sonata,,48000000,Boyaca,Automática,2013
,Mazda,Bucaramanga,Blanco,4,Diésel,98500,BT-50,2.5,63500000,Santander,Mecánica,2013
Pick-Up,Mazda,Bucaramanga,Blanco,4,Diésel,165000,BT-50,2.5,64000000,Santander,Mecánica,2013
Camioneta,Audi,Pereira,Plateado,5,Gasolina,81000,Q5,2.0,72900000,Risaralda,Automática,2013
Coupé,Renault,Usaquén,Negro,3,Gasolina,42000,Twingo,,25880000,Bogotá D.C.,Mecánica,2013
,Nissan,Cali,Negro,4,Gasolina,85000,Versa,1600,33900000,Valle Del Cauca,Mecánica,2013
,Mazda,Bucaramanga,Verde,4,Gasolina,142000,BT,2.2,48500000,Santander,Mecánica,2013
Furgón,Renault,Villavicencio,Blanco,2,Gasolina,130000,Kangoo,1.6,28500000,Meta,Mecánica,2013
,BMW,Pereira,Gris,2,Gasolina,16000,135i,,90000000,Risaralda,Automática,2013
Sedán,Audi,Suba,Plateado,4,Gasolina,37263,A5,1800,79900000,Bogotá D.C.,Automática,2013
Camioneta,Renault,Bucaramanga,Blanco,5,Gasolina,80000,Koleos,2.5,45900000,Santander,Automática,2013
Camioneta,Dodge,Medellín,Blanco,5,Gasolina,135000,Journey,,49900000,Antioquia,Automática,2013
Sedán,Nissan,Fontibón,Blanco,4,Gasolina,42000,Versa,1.6,37500000,Bogotá D.C.,Automática,2013
Camioneta,Kia,Suba,Blanco Plata,5,Diésel,210778,Carnival,2.9,58000000,Bogotá D.C.,Automática,2013
,Mercedes-Benz,Chapinero,PLATA,3,Gasolina,43000,Clase C,,82000000,Bogotá D.C.,Automática,2013
Coupé,Hyundai,Bucaramanga,Naranja,2,Gasolina,86000,Veloster,1.6,52000000,Santander,Automática,2013
,Audi,Fontibón,Plateado,5,Gasolina,82700,Q5,2000,75000000,Bogotá D.C.,Automática,2013
Furgón,Nissan,Barranquilla,Rojo,2,Gasolina y gas,327513,D22/DP300,2.4,50000000,Atlántico,Mecánica,2013
Hatchback,Mazda,Suba,Gris,5,Gasolina,64823,2,1.5,41500000,Bogotá D.C.,Automática,2013
Camioneta,Honda,Suba,Gris,5,Gasolina,133000,CR-V,2.4,69990000,Bogotá D.C.,Automática,2013
Hatchback,Alfa Romeo,Medellín,Gris,3,Gasolina,40200,Mito,1.4,49800000,Antioquia,Mecánica,2013
Coupé,Audi,Suba,Blanco,2,Gasolina,50000,TT,2.0,87000000,Bogotá D.C.,Mecánica,2013
Pick-Up,Nissan,Medellín,Blanco,4,Gasolina,195000,Frontier,2.4,48900000,Antioquia,Mecánica,2013
Camioneta,Ford,Suba,Plateado,5,Gasolina,97678,Edge,3.5,65800000,Bogotá D.C.,Automática,2013
Hatchback,Nissan,Engativa,Blanco,5,Gasolina,81245,Tiida,1.8,27900000,Bogotá D.C.,Mecánica,2013
Coupé,Mercedes-Benz,Suba,Negro,2,Gasolina,26000,Clase C,6.3,185000000,Bogotá D.C.,Automática,2013
Hatchback,Chevrolet,Medellín,Azul,5,Gasolina,121300,Spark GT,,28900000,Antioquia,Mecánica,2013
Camioneta,Kia,Teusaquillo,Blanco,5,Diésel,88800,Sportage,2.0,59300000,Bogotá D.C.,Mecánica,2013
Camioneta,Ford,Engativa,Blanco,5,Gasolina,113500,Escape,2.0,62000000,Bogotá D.C.,Automática,2013
Camioneta,Toyota,Antonio Nariño,Gris,5,Gasolina,100500,Fortuner,2.7,100800000,Bogotá D.C.,Automática,2013
Sedán,Mercedes-Benz,Pereira,Blanco,4,Diésel,61700,Clase E,2.2,74900000,Risaralda,Automática,2013
Hatchback,SEAT,Chapinero,Rojo,5,Gasolina,49500,Ibiza,1.4,42800000,Bogotá D.C.,Automática,2013
Sedán,Volkswagen,Suba,Dorado,4,Gasolina,91000,Jetta,2.5,45000000,Bogotá D.C.,Automática,2013
Sedán,Chevrolet,Barranquilla,Gris,4,Gasolina,28594,Sonic,1.6,38000000,Atlántico,Automática,2013
Camioneta,Land Rover,Fontibón,Rojo,5,Gasolina,85000,Freelander,2.0,85000000,Bogotá D.C.,Automática,2013
Hatchback,SEAT,Usaquén,Rojo,5,Gasolina,85000,Ibiza,1.4,34900000,Bogotá D.C.,Mecánica,2013
Camioneta,Toyota,Itaguí,Gris,5,Diésel,141000,Prado,3.0,156000000,Antioquia,Automática,2013
Hatchback,Nissan,Suba,Gris,5,Gasolina,54900,March,1600,39900000,Bogotá D.C.,Automática,2013
Camioneta,Toyota,Puente Aranda,Plateado,5,Diésel,135437,Prado,,154000000,Bogotá D.C.,Automática,2013
Camioneta,Dodge,Suba,Gris,5,Gasolina,111750,Journey,2.4,54800000,Bogotá D.C.,Automática,2013
Furgón,Renault,Engativa,Blanco,2,Gasolina,197000,Kangoo,1.6,28500000,Bogotá D.C.,Mecánica,2013
Sedán,Nissan,Usaquén,Plateado,4,Gasolina,64000,Versa,1.6,36900000,Bogotá D.C.,Mecánica,2013
Hatchback,Chevrolet,Suba,Rojo,5,Gasolina,27604,Spark GT,1.2,29990000,Bogotá D.C.,Mecánica,2013
Camioneta,Chevrolet,Engativa,Plateado,5,Gasolina,100273,Traverse,3.6,62500000,Bogotá D.C.,Automática,2013
Hatchback,Hyundai,Usaquén,Negro,4,Gasolina,100000,Accent i25,inyection,33800000,Bogotá D.C.,Mecánica,2013
Camioneta,Hyundai,Usaquén,Blanco,5,Diésel,85000,TUCSON IX-35,HYUNDAI,55900000,Bogotá D.C.,Mecánica,2013
Sedán,Toyota,Medellín,Blanco,4,Gasolina,62300,Corolla,1.8,54500000,Antioquia,Automática,2013
Camioneta,Ssangyong,Suba,Negro,5,Diésel,85000,Actyon,2.000,39900000,Bogotá D.C.,Mecánica,2013
Camioneta,Ssangyong,Usaquén,Negro,5,Gasolina,85000,Actyon,2.3,45000000,Bogotá D.C.,Automática,2013
Camioneta,Subaru,Suba,Azul,5,Gasolina,79700,Forester,2.0,65900000,Bogotá D.C.,Automática,2013
,Mini,Fontibón,Azul,5,Gasolina,95000,Cooper,1600,58000000,Bogotá D.C.,Automática,2013
Camioneta,Ford,Teusaquillo,Gris,5,Gasolina,98000,Ecosport,,44990000,Bogotá D.C.,Mecánica,2013
,Hyundai,Palmira,Gris,5,Gasolina,130000,TUCSON IX-35,2000,51000000,Valle Del Cauca,Mecánica,2013
Pick-Up,Mazda,Bucaramanga,Blanco,4,Diésel,118000,BT-50,2.5,63500000,Santander,Mecánica,2013
,Nissan,Cali,Gris,4,Gasolina,113000,NP300,2400,54000000,Valle Del Cauca,Mecánica,2013
,Volkswagen,Bucaramanga,Gris,4,Diésel,170000,Amarok,2000,82500000,Santander,Automática,2013
Camioneta,Ford,Bucaramanga,Gris,5,Gasolina,141000,Explorer,3.5,75990000,Santander,Automática,2013
,Skoda,Manizales,Negro,5,Gasolina,105420,Fabia,1600,32000000,Caldas,Mecánica,2013
Hatchback,Mini,Medellín,Marrón,5,Gasolina,56000,Countryman,1.6,62400000,Antioquia,Automática,2013
Hatchback,Renault,Pereira,Negro,4,Gasolina,46500,Twingo,1.2,32900000,Risaralda,Mecánica,2013
Hatchback,Hyundai,Kennedy,Negro,5,Gasolina,81934,Accent,1.4,33500000,Bogotá D.C.,Mecánica,2013
,Toyota,Chía,Blanco,4,Diésel,52000,Hilux,2500,107000000,Cundinamarca,Mecánica,2013
,Audi,Fontibón,PLATA,5,Gasolina,98000,Q7,3000,92000000,Bogotá D.C.,Automática,2013
Camioneta,Ford,Chía,Gris,5,Gasolina,109501,Escape,2.0,60900000,Cundinamarca,Mecánica,2013
Hatchback,Mercedes-Benz,Pereira,Blanco,4,Gasolina,103000,Clase B,1.6,45900000,Risaralda,Mecánica,2013
Coupé,Alfa Romeo,Teusaquillo,Rojo,3,Gasolina,42873,Mito,,47800000,Bogotá D.C.,Mecánica,2013
,Mercedes-Benz,Suba,Plateado,4,Gasolina,18500,Clase C,,168000000,Bogotá D.C.,Automática,2013
Hatchback,BMW,Kennedy,Negro,5,Gasolina,52000,Serie 1,1.6,59500000,Bogotá D.C.,Automática,2013
Camioneta,Ford,Suba,Plateado,5,Gasolina,86112,Escape,2.0,62000000,Bogotá D.C.,Automática,2013
Camioneta,Toyota,Pereira,Gris,5,Diésel,115536,Prado,3.0,146000000,Risaralda,Automática,2013
Camioneta,BMW,Pereira,Plateado,5,Gasolina,42659,X3,2.0,80000000,Risaralda,Automática,2013
Camioneta,Mazda,Fontibón,Rojo,5,Gasolina,101000,CX-5,2.0,65000000,Bogotá D.C.,Automática,2013
Camioneta,Ford,Kennedy,Gris,5,Gasolina,100000,Escape,2.0,58500000,Bogotá D.C.,Automática,2013
Hatchback,Nissan,Pereira,Gris,5,Gasolina,105000,Tiida,1.8,28900000,Risaralda,Mecánica,2013
Pick-Up,Toyota,Fontibón,Negro,2,Diésel,112000,Hilux,2.5,87000000,Bogotá D.C.,Mecánica,2013
Camioneta,Renault,Pereira,Gris,5,Gasolina,196250,Duster,2.0,41000000,Risaralda,Mecánica,2013
Camioneta,Chevrolet,Funza,Plateado,5,Gasolina,96000,Captiva,3.0,40000000,Cundinamarca,Automática,2013
Sedán,Kia,Medellín,Negro,4,Gasolina,75441,Rio,1.4,37500000,Antioquia,Automática,2013
Sedán,Nissan,Barranquilla,Blanco,4,Gasolina,120247,Versa,1.6,33900000,Atlántico,Mecánica,2013
Station Wagon,Peugeot,Kennedy,Rojo,5,Gasolina,97200,3008,1.6,38900000,Bogotá D.C.,Mecánica,2013
Camioneta,Toyota,Suba,Plateado,4,Diésel,218000,Hilux,2500,105000000,Bogotá D.C.,Mecánica,2013
Station Wagon,Kia,Puente Aranda,Negro,5,Gasolina,152000,Sportage,2000,62500000,Bogotá D.C.,Mecánica,2013
Camioneta,Toyota,Barranquilla,Plateado,5,Gasolina,123978,4Runner,4.0,140000000,Atlántico,Automática,2013
Hatchback,Audi,Usaquén,Gris,4,Gasolina,27240,A5,1.8,75000000,Bogotá D.C.,Automática,2013
,SEAT,Suba,Gris,5,Gasolina,69000,Leon,2000,68000000,Bogotá D.C.,Mecánica,2013
Station Wagon,Toyota,Barranquilla,Plateado,5,Diésel,107984,Land Cruiser,xxxxxxx,230000000,Atlántico,Mecánica,2013
Camioneta,Porsche,Chapinero,Negro,5,Diésel,49900,Cayenne,3.0,159900000,Bogotá D.C.,Automática,2013
Camioneta,Toyota,Chapinero,Plateado,5,Diésel,103300,Prado,3.0,150000000,Bogotá D.C.,Automática,2013
Camioneta,Toyota,Sabaneta,Blanco,4,Gasolina,140000,Fortuner,2.7,95500000,Antioquia,Automática,2013
Sedán,Hyundai,Martires,Plateado,4,Gasolina,87718,Accent,1.6,35000000,Bogotá D.C.,Mecánica,2013
Station Wagon,Toyota,Usaquén,Plateado,5,Gasolina,114684,Fortuner,2700,104000000,Bogotá D.C.,Automática,2013
Camioneta,Ford,Barranquilla,Blanco,5,Gasolina,74191,Explorer,3.5,78500000,Atlántico,Automática,2013
,Toyota,Usaquén,Rojo,4,Diésel,123500,Prado,3000,138000000,Bogotá D.C.,Automática,2013
Hatchback,Renault,Usaquén,Negro,5,Gasolina,91959,Twingo,1.2,22000000,Bogotá D.C.,Mecánica,2013
,Toyota,Suba,Negro,5,Gasolina,80000,Fortuner,2700,96000000,Bogotá D.C.,Mecánica,2013
Pick-Up,Toyota,Bosa,Plateado,4,Diésel,127000,Hilux,3000,138000000,Bogotá D.C.,Mecánica,2013
Hatchback,Volkswagen,Suba,Negro,5,Gasolina,106000,Gol,1.6,31000000,Bogotá D.C.,Mecánica,2013
Van,Mitsubishi,Rafael Uribe Uribe,Blanco,5,Gasolina,93000,L300,2000,49000000,Bogotá D.C.,Mecánica,2013
Sedán,Mazda,Barranquilla,Plateado,4,Gasolina,91929,3,2.0,47500000,Atlántico,Automática,2013
Camioneta,BMW,Chapinero,Blanco,5,Gasolina,65500,X5,4.4,160000000,Bogotá D.C.,Automática,2013
Sedán,Renault,Usaquén,Plateado,4,Gasolina,82650,Mégane III,2.0,39000000,Bogotá D.C.,Automática,2013
,Nissan,Engativa,Plateado,4,Gasolina,80600,Versa,1600,33000000,Bogotá D.C.,Mecánica,2013
Sedán,Volkswagen,Suba,Gris,4,Gasolina,105000,Jetta,2.0,34000000,Bogotá D.C.,Mecánica,2013
Pick-Up,Toyota,Kennedy,Negro,4,Diésel,119000,Hilux,3.0,140000000,Bogotá D.C.,Mecánica,2013
Camioneta,Mahindra,Usaquén,Dorado,5,Diésel,56666,Scorpio,2.2,38000000,Bogotá D.C.,Mecánica,2013
Pick-Up,Volkswagen,Ubaté,Verde,4,Diésel,160000,Amarok,2.0 Biturbo,72000000,Cundinamarca,Mecánica,2013
Sedán,Volkswagen,Teusaquillo,Blanco,4,Gasolina,41370,Jetta,2.0,35500000,Bogotá D.C.,Mecánica,2013
,Chevrolet,Cali,Plateado,4,Diésel,134000,LUV,3000,65000000,Valle Del Cauca,Mecánica,2012
Pick-Up,Nissan,Tocancipá,Plateado,5,Gasolina,152000,D22,2400,46000000,Cundinamarca,Mecánica,2012
Sedán,Hyundai,Fontibón,Rojo,4,Gasolina,85000,Accent,1.4,36000000,Bogotá D.C.,Mecánica,2012
Pick-Up,Mazda,Villavicencio,Blanco,2,Gasolina,119700,BT-50,2.2,44500000,Meta,Mecánica,2012
,Mitsubishi,Pereira,Dorado,3,Gasolina,162000,Montero,2.400,90000000,Risaralda,Mecánica,2012
Convertible,Peugeot,Duitama,Negro,2,Gasolina,69125,308,1.6,71000000,Boyaca,Automática,2012
Sedán,Ford,Kennedy,Rojo,4,Gasolina,117000,Fiesta,1.6,32300000,Bogotá D.C.,Mecánica,2012
Hatchback,Renault,Martires,Gris,4,Gasolina,84000,Sandero,,30500000,Bogotá D.C.,Mecánica,2012
,Jeep,Martires,Plateado,5,Gasolina,122000,Grand Cherokee,5700,72000000,Bogotá D.C.,Automática,2012
Sedán,Volkswagen,Madrid,Negro,4,Gasolina,97546,Jetta,2.0,34900000,Cundinamarca,Automática,2012
,BMW,Suba,Gris,5,Gasolina,15000,Serie 7,,150000000,Bogotá D.C.,Automática,2012
Camioneta,Dodge,Chía,Gris,5,Gasolina,145558,Durango,3.6,75000000,Cundinamarca,Automática,2012
Sedán,Citroën,Suba,Negro,4,Gasolina,106000,C5,1.6,55000000,Bogotá D.C.,Mecánica,2012
Camioneta,Toyota,Medellín,Blanco,5,Diésel,157000,Prado,3.0,148500000,Antioquia,Automática,2012
,Chevrolet,Soacha,Rojo,5,Gasolina,129400,Spark GT,1.2,27000000,Cundinamarca,Mecánica,2012
Station Wagon,Dodge,Kennedy,Gris,5,Gasolina,43000,Journey,2.4,46500000,Bogotá D.C.,Automática,2012
Hatchback,Audi,Medellín,Azul,5,Gasolina,71000,A7,,115000000,Antioquia,Automática,2012
,Renault,Kennedy,Azul,5,Gasolina,85000,Logan,1.6,26500000,Bogotá D.C.,Mecánica,2012
Sedán,Volkswagen,Usaquén,Plateado,4,Gasolina,70000,NUEVO JETTA,2.5,47000000,Bogotá D.C.,Automática,2012
Sedán,BMW,Tunjuelito,Plateado,4,Gasolina,34500,Serie 3,2.0,75000000,Bogotá D.C.,Automática,2012
Camioneta,Hyundai,Puente Aranda,Gris,5,Gasolina,127806,TUCSON IX-35,2.0,52000000,Bogotá D.C.,Mecánica,2012
Camioneta,Toyota,Usaquén,Plateado,5,Gasolina,105000,4Runner,4.0,144500000,Bogotá D.C.,Automática,2012
,Ford,Engativa,Rojo,4,Gasolina,110000,F-150,3500,81000000,Bogotá D.C.,Automática,2012
Sedán,Hyundai,Kennedy,Negro,4,Gasolina,107000,Accent,1.4,34000000,Bogotá D.C.,Mecánica,2012
Hatchback,Kia,Teusaquillo,Rojo,5,Gasolina,68320,Picanto,1.2,32000000,Bogotá D.C.,Automática,2012
Sedán,Mazda,Teusaquillo,Gris,4,Gasolina,107000,3,1.6,37800000,Bogotá D.C.,Mecánica,2012
,Chevrolet,Engativa,Blanco,5,Gasolina,144000,Traverse,3600,54400000,Bogotá D.C.,Automática,2012
Pick-Up,Toyota,Kennedy,Blanco,4,Diésel,111000,Hilux,3.0,102000000,Bogotá D.C.,Mecánica,2012
Camioneta,Hyundai,Engativa,Blanco,5,Diésel,112500,TUCSON IX-35,2.0,54000000,Bogotá D.C.,Mecánica,2012
,Toyota,Puente Aranda,Gris,5,Gasolina,53000,FORTUREN,2700,97500000,Bogotá D.C.,Automática,2012
Hatchback,Chevrolet,Teusaquillo,Gris,4,Gasolina,61000,AVEO EMOTION,1.6,28000000,Bogotá D.C.,Automática,2012
Sedán,Mercedes-Benz,Fontibón,Plateado,4,Gasolina,56800,E-350,3.5,85000000,Bogotá D.C.,Automática,2012
Sedán,Mazda,Engativa,Gris,4,Gasolina,126000,3,1.6,31800000,Bogotá D.C.,Mecánica,2012
Sedán,Audi,Chapinero,Gris,4,Gasolina,56250,A6,2.8,65200000,Bogotá D.C.,Automática,2012
Camioneta,Kia,Engativa,Gris,5,Gasolina,98000,Sportage,2.0,63000000,Bogotá D.C.,Mecánica,2012
Sedán,Mazda,Suba,Blanco,4,Gasolina,113000,6,2500,44000000,Bogotá D.C.,Automática,2012
Sedán,Volkswagen,Usaquén,Blanco,4,Gasolina,60000,NUEVO JETTA,2.5,50000000,Bogotá D.C.,Automática,2012
,Toyota,Teusaquillo,Negro,4,Diésel,138000,Land Cruiser Prado,3.0,140000000,Bogotá D.C.,Automática,2012
Station Wagon,Toyota,Chapinero,Plateado,3,Gasolina,122370,Prado,2700,135000000,Bogotá D.C.,Automática,2012
Hatchback,Chevrolet,Fontibón,Gris,4,Gasolina,102400,Spark,1.0,18450000,Bogotá D.C.,Mecánica,2012
Sedán,Nissan,Suba,Plateado,4,Gasolina,84320,Tiida,1.8,29500000,Bogotá D.C.,Mecánica,2012
Camioneta,Chevrolet,Kennedy,Gris,5,Gasolina,83350,Captiva,2.4,35500000,Bogotá D.C.,Automática,2012
Sedán,Renault,Kennedy,Gris,4,Gasolina,139000,Fluence,1.6,30500000,Bogotá D.C.,Mecánica,2012
Camioneta,Hyundai,Suba,Blanco,5,Gasolina,103000,Santa Fe,2400,58000000,Bogotá D.C.,Mecánica,2012
Sedán,Renault,Medellín,Gris,5,Gasolina,151274,Stepway,1.6,28800000,Antioquia,Mecánica,2012
Hatchback,Chevrolet,Teusaquillo,Rojo,5,Gasolina,150000,Spark,1.0,21400000,Bogotá D.C.,Mecánica,2012
Hatchback,SEAT,Suba,Rojo,5,Gasolina,71000,Ibiza,1.6,38900000,Bogotá D.C.,Mecánica,2011
Sedán,Mazda,Cali,Rojo,4,Gasolina,110000,2,1.5,35000000,Valle Del Cauca,Automática,2011
Hatchback,Renault,Suba,Plateado,5,Gasolina,110000,Twingo,1.2,19500000,Bogotá D.C.,Mecánica,2011
Camioneta,Toyota,Kennedy,Gris,5,Gasolina,127000,Prado,2.7,127000000,Bogotá D.C.,Automática,2011
,Toyota,Cali,Negro,4,Diésel,175000,Hilux,3000,108000000,Valle Del Cauca,Automática,2011
Camioneta,Hyundai,Cajicá,Rojo,5,Diésel,113000,TUCSON IX-35,2.0,55000000,Cundinamarca,Automática,2011
Camioneta,Mazda,Bucaramanga,Blanco,4,Gasolina,129000,BT-50,2.6,57000000,Santander,Mecánica,2011
Camioneta,Mitsubishi,Pereira,Dorado,5,Gasolina,144000,Montero,3.0,79900000,Risaralda,Automática,2011
,Toyota,Cali,Blanco,5,Gasolina,124500,Fortuner,2700,93000000,Valle Del Cauca,Automática,2011
Pick-Up,Nissan,Bucaramanga,Rojo,4,Gasolina,68000,Frontier,2.4,65500000,Santander,Mecánica,2011
Pick-Up,Toyota,Villavicencio,Negro,4,Diésel,197000,Hilux,3.0,106000000,Meta,Automática,2011
Camioneta,BMW,Bucaramanga,Blanco,5,Gasolina,138000,X1,3.0,57000000,Santander,Automática,2011
,Toyota,Ibagué,Gris,5,Diésel,140000,Fortuner,,84990000,Tolima,Automática,2011
Camioneta,Renault,Puente Aranda,Plateado,5,Gasolina,133650,Koleos,2.5,39500000,Bogotá D.C.,Mecánica,2011
Camioneta,Toyota,Teusaquillo,Plateado,4,Diésel,110000,Hilux,,115000000,Bogotá D.C.,Automática,2011
,Toyota,Usaquén,PLATA METALICO,5,Diésel,176000,Prado,,137000000,Bogotá D.C.,Automática,2011
Pick-Up,Dodge,Kennedy,Rojo,2,Gasolina,147000,Ram,5.7,56000000,Bogotá D.C.,Automática,2011
Sedán,Nissan,Teusaquillo,Blanco,4,Gasolina,114000,Tiida,1.8,33500000,Bogotá D.C.,Automática,2011
Camioneta,Chevrolet,Fontibón,Negro,5,Gasolina,81000,Captiva,2.4,38000000,Bogotá D.C.,Automática,2011
Camioneta,Renault,Teusaquillo,Negro,5,Gasolina,178832,Koleos,2.5,38000000,Bogotá D.C.,Mecánica,2011
Camioneta,Mazda,Itaguí,Blanco,4,Diésel,204000,BT-50,,61800000,Antioquia,Mecánica,2011
Camioneta,Chevrolet,Barranquilla,Plateado,5,Gasolina,94545,Captiva,2.4,34000000,Atlántico,Automática,2011
Sedán,Nissan,Barranquilla,Rojo,4,Gasolina,89942,Sentra,2.0,30000000,Atlántico,Automática,2011
Pick-Up,Nissan,Puente Aranda,Plateado,2,Gasolina,137660,Frontier,2.4,52900000,Bogotá D.C.,Mecánica,2011
Sedán,Kia,Suba,Rojo,5,Gasolina,97200,CERATO FORTE,1.6,36700000,Bogotá D.C.,Mecánica,2011
Sedán,Mercedes-Benz,Kennedy,Plateado,4,Gasolina,88595,C 200 CGI,1800 cc,53000000,Bogotá D.C.,Automática,2011
Camioneta,Volvo,Barrios Unidos,Rojo,5,Gasolina,87000,XC60,3.0,64600000,Bogotá D.C.,Automática,2011
,Toyota,Kennedy,Gris,4,Gasolina,121000,Fortuner,2694,81500000,Bogotá D.C.,Automática,2011
Camioneta,Dodge,Usaquén,Blanco,4,Diésel,19800,Ram,6.7 TURBO DIESEL,198000000,Bogotá D.C.,Automática,2011
,Kia,Usaquén,Plateado,4,Gasolina,103000,Sportage,2000,43800000,Bogotá D.C.,Mecánica,2011
Sedán,Mercedes-Benz,Usaquén,Azul,4,Gasolina,77000,Clase C,1.8,60000000,Bogotá D.C.,Automática,2011
Camioneta,Toyota,Chapinero,Blanco,5,Diésel,159114,Land Cruiser,4.5,200000000,Bogotá D.C.,Automática,2011
Camioneta,Toyota,Suba,Azul,5,Gasolina,114000,Prado,4.0,143000000,Bogotá D.C.,Automática,2011
,Chevrolet,Usaquén,Rojo,4,Gasolina,104000,Cruze,,34800000,Bogotá D.C.,Automática,2011
Hatchback,BMW,Usaquén,Blanco,5,Gasolina,117000,Serie 1,1.6,45000000,Bogotá D.C.,Mecánica,2011
Sedán,Chevrolet,Kennedy,Azul,5,Gasolina,130000,AVEO GT EMOTION,1.6,23900000,Bogotá D.C.,Mecánica,2011
Camioneta,Chevrolet,Tunjuelito,Blanco,2,Diésel,142112,LUV,2500,57000000,Bogotá D.C.,Mecánica,2011
Sedán,Ford,Kennedy,Violeta Metalizado,4,Gasolina,78200,Fiesta,1.6,30000000,Bogotá D.C.,Mecánica,2011
Pick-Up,Toyota,Bosa,Negro,4,Gasolina,109400,Hilux,2700,95000000,Bogotá D.C.,Mecánica,2011
Camioneta,Jeep,Teusaquillo,Rojo,5,Gasolina,36970,Wrangler,3.8,125000000,Bogotá D.C.,Mecánica,2011
Hatchback,Hyundai,Engativa,Azul,5,Gasolina,81000,Getz,1.6,24500000,Bogotá D.C.,Mecánica,2011
,Toyota,Suba,Gris,5,Gasolina,121000,Fortuner,,90000000,Bogotá D.C.,Mecánica,2011
Sedán,BMW,Suba,Gris,5,Gasolina,85000,Serie 3,2000,44900000,Bogotá D.C.,Mecánica,2011
